,title,channel,running_time,watch_date,watch_time,category_id,category_title,watched (%),account
550,[스컬] 100% 클리어 보장! 아이템 잘 먹는 법 + DPS 잘뽑는법 알려드림,므너므너,7:02,2023-03-14,오후 4:46,20,Gaming,0.43,kjaehw0207
551,스컬 - 마석 10만개로 마왕성을 다 고쳤다.,며르,0:43,2023-03-14,오후 4:45,20,Gaming,1.0,kjaehw0207
552,"[오늘 이 뉴스] MZ가 원한다던 '주 69시간' ""너나 해라"" 반발에 결국.. (2023.03.14/MBC뉴스)",MBCNEWS,7:24,2023-03-14,오후 4:43,25,News & Politics,0.11,kjaehw0207
553,"【패치】 오히려 개판난 LP 시스템..? 17점이 오르고 28점이 떨어진다? / 닷지, 자리비움 대폭 제제!",THIRD[롤 백과사전],2:41,2023-03-14,오후 4:40,20,Gaming,1.0,kjaehw0207
554,무한 은신 서포터 등장 ㅋㅋㅋ (상대 정신 못 차림) [테스터훈 뉴메타],테스터훈 마이너스,12:10,2023-03-14,오전 11:38,20,Gaming,1.0,kjaehw0207
555,[스컬] 미친 패턴의 최종 보스와 신규 몬스터들? 검은 거울 업데이트 베타 버전 하드 모드 맛보기!ㅣSkul: The Hero Slayer,피스타임,33:54,2023-03-14,오전 11:37,20,Gaming,0.49,kjaehw0207
556,A Fun Day in Roller Coaster Tycoon!,Nukazooka,1:50,2023-03-13,오후 8:25,24,Entertainment,1.0,kjaehw0207
557,고인물 유저들의 미친 걸작들 BEST 7 - 롤러코스터 타이쿤 편,TV 노비,9:11,2023-03-13,오후 8:13,20,Gaming,1.0,kjaehw0207
558,RollerCoaster Tycoon 2 - Electric Fields Playthrough,Azungu,1:31:40,2023-03-13,오후 8:07,20,Gaming,0.69,kjaehw0207
559,RollerCoaster Tycoon 2 - Factory Capers Playthrough,Azungu,1:39:31,2023-03-13,오후 8:06,20,Gaming,0.1,kjaehw0207
560,롤러코스터 타이쿤 2 (OpenRCT2) [230110-1],긴용녀,1:41:57,2023-03-13,오후 8:02,20,Gaming,0.68,kjaehw0207
561,지옥의 놀이공원 만들기 [특이취향 모씨],모아요,17:20,2023-03-13,오후 7:47,20,Gaming,1.0,kjaehw0207
562,젠지 vs. 광동 | 매치80 하이라이트 | 03.12 | 2023 LCK 스프링 스플릿,LCK,48:26,2023-03-13,오후 6:58,20,Gaming,0.7,kjaehw0207
563,라면 먹기 더 편해진 유미 리워크,박나나,10:34,2023-03-13,오후 6:56,20,Gaming,0.31,kjaehw0207
564,[보루토 73화 풀버전] 나루토와 대화 중 육도의 감각을 느낀 사스케,양기철의 그림자,7:56,2023-03-13,오후 6:54,1,Film & Animation,1.0,kjaehw0207
565,"[보루토 181화]나루토 vs 보루토 (나루토의 나선환 VS 보루토의 나선환), 카신 코지 vs 빅터 전투 풀버전",나루토 & 나루토 질풍전 모든 배틀,7:17,2023-03-13,오후 6:50,22,People & Blogs,1.0,kjaehw0207
566,카와키와 보루토 vs 코드/완전한 싸움/291화,norika chan,4:40,2023-03-13,오후 6:49,22,People & Blogs,1.0,kjaehw0207
567,보루토 291화 - 보루토 VS 코드 - 모모시키는 보루토의 시체를 가져갔고 코드를 죽이고 싶어, ̶C̶o̶d̶e̶-̶,19:31,2023-03-13,오후 6:42,20,Gaming,1.0,kjaehw0207
568,사스케는 이타치의 눈을 받고 나뭇잎을 치려한다. 백제츠는 사스케를 공격한다,Ashura Uchiha,16:23,2023-03-13,오후 6:30,22,People & Blogs,1.0,kjaehw0207
569,"카부토는 사스케를 살리기 위해 하시라마의 세포를 쓴다, 흑제츠는 미나토의 구비를 빼앗는다.",키사 메 우치하,8:13,2023-03-13,오후 6:28,22,People & Blogs,1.0,kjaehw0207
570,이타치는 사스케를 굴복시키고 오로치마루의 주인으로부터의 해방을 노린다.,Ashura Uchiha,15:21,2023-03-13,오후 6:13,22,People & Blogs,1.0,kjaehw0207
571,나루토 싸움 이타치와 나가토 [나루토 질풍 전],洗う,12:42,2023-03-13,오후 5:59,22,People & Blogs,1.0,kjaehw0207
572,나루토 명장면 [아수라의 개간지나는 나선환] feat.인드라 VS 아수라 스사노오 아마테라스,balo balo,1:10,2023-03-13,오후 5:58,1,Film & Animation,1.0,kjaehw0207
573,팀 차이,영법사,0:50,2023-03-13,오후 5:56,1,Film & Animation,1.0,kjaehw0207
574,미안해 직스...그치만...이젠...,_헤징,10:04,2023-03-13,오후 5:47,20,Gaming,1.0,kjaehw0207
575,팀 미나토 vs. 마다 라 [나루토 질풍 전],洗う,12:16,2023-03-13,오후 5:39,22,People & Blogs,1.0,kjaehw0207
576,???: 롤은 선수 빨이다 [GEN vs KDF],플레임[이호종],28:06,2023-03-13,오후 5:35,20,Gaming,0.12,kjaehw0207
577,요리하는 닌자들?,어린악어,11:37,2023-03-13,오전 2:31,1,Film & Animation,1.0,kjaehw0207
578,DIGIMON SUPER RUMBLE:) 디지몬 어드벤처 break the chain  MV,digimon커널,2:29,2023-03-13,오전 2:30,22,People & Blogs,1.0,kjaehw0207
579,"배치고사 어지럽네,,",랄로,25:55,2023-03-13,오전 2:27,20,Gaming,0.1,kjaehw0207
580,돌아온 공익분대장,괴물쥐 유튜브,17:31,2023-03-13,오전 2:26,20,Gaming,0.26,kjaehw0207
581,【 정상길이 말파이트 하는 세계관 】,Official Dopa,31:11,2023-03-13,오전 2:25,27,Education,0.1,kjaehw0207
582,탑 원딜 합니다 치명타 아이템 삽니다,PAKA,24:52,2023-03-13,오전 2:24,20,Gaming,0.78,kjaehw0207
583,스컬 전세계 2위였던 한국인 실력ㄷㄷ 이게 진짜 고인물이지,푸린,16:28,2023-03-13,오전 2:21,20,Gaming,0.2,kjaehw0207
584,평타를 치지 않는 원딜러ㅋㅋ지금 절대 못막습니다ㅋㅋㅋㅋ【원딜 베이가】,텔론,11:10,2023-03-12,오전 11:22,20,Gaming,0.53,kjaehw0207
585,서폿럭스 루덴 왜 함? 천상계 리안드리 서폿럭스 [여왕럭스],여왕럭스,8:11,2023-03-12,오전 11:21,20,Gaming,0.82,kjaehw0207
586,케이틀린은 서폿이다 [Keria Stream Highlight],T1 Keria,6:47,2023-03-12,오전 11:09,20,Gaming,1.0,kjaehw0207
587,크흠크흠,_헤징,9:02,2023-03-12,오전 11:08,20,Gaming,0.1,kjaehw0207
588,[짧] 잉 기모리 외국인 반응 ㄷㄷㄷ,괴물쥐 유튜브,0:33,2023-03-12,오전 11:04,20,Gaming,1.0,kjaehw0207
589,다딱이 잡아먹는 미친 괴물 등장 ㄷㄷ,괴물쥐 유튜브,16:10,2023-03-12,오전 10:46,20,Gaming,1.0,kjaehw0207
590,치명타 원딜 못 잃어!,괴물쥐 유튜브,16:00,2023-03-12,오전 10:46,20,Gaming,0.16,kjaehw0207
591,어딘가 불안한 아지르 서포터,괴물쥐 유튜브,15:38,2023-03-12,오전 9:37,20,Gaming,1.0,kjaehw0207
592,놀라운 아지르 서포터,PAKA,23:33,2023-03-12,오전 9:24,20,Gaming,1.0,kjaehw0207
593,"""컹""",랄로,25:28,2023-03-12,오전 9:23,20,Gaming,0.76,kjaehw0207
594,탑 원딜 합니다 치명타 아이템 삽니다,PAKA,24:52,2023-03-12,오전 8:59,20,Gaming,1.0,kjaehw0207
595,탈주닌자 나루토 한번에 보기,어린악어,1:15:04,2023-03-12,오전 8:54,1,Film & Animation,0.13,kjaehw0207
596,🔥LCK 1R 전체 팀별 리뷰 & 라인별 TOP 3!?🔥 [찍어X3],[꿀템TV] 클템 유튜브,2:54:26,2023-03-12,오전 1:20,20,Gaming,0.54,kjaehw0207
597,갱킹 100% 성공하는 유일한 방법 [테스터훈 뉴메타],테스터훈 마이너스,11:05,2023-03-12,오전 12:52,20,Gaming,0.25,kjaehw0207
598,"사이와 싸우는 이노, 이노진은 이노와 사이가 화해하도록 돕는다(보루토 한국어 자막 140화)",Kristina Marz,7:48,2023-03-12,오전 12:48,22,People & Blogs,0.61,kjaehw0207
599,사쿠라한테 소리지르는 사이,이꾸요,0:59,2023-03-12,오전 12:47,22,People & Blogs,1.0,kjaehw0207
600,사스케에게 반했던 여자 9명,중급닌자 양기철,7:06,2023-03-12,오전 12:41,1,Film & Animation,1.0,kjaehw0207
601,헤어나올수 없는 무한 견인 쓰레쉬,무지개맛 Rainbow Flavor,5:42,2023-03-11,오후 6:47,20,Gaming,0.58,kjaehw0207
602,아군? 알빠노? 이거하려고 정글러 괴롭히는 싸이코 유저들 ㅋㅋ,야옹해 바바 Miaow baba,8:36,2023-03-11,오후 6:37,20,Gaming,1.0,kjaehw0207
603,"나루토는 자면서 악몽을 꾸고, 사쿠라는 사이가 자신을 못생겼다고 하면 화를 낸다.",Jean Paul Manlapaz,4:54,2023-03-11,오후 4:52,22,People & Blogs,1.0,kjaehw0207
604,나루토 인물특집 이노사이 커플,Gaara TV,2:56,2023-03-11,오후 4:48,22,People & Blogs,1.0,kjaehw0207
605,나루토 팬들이 뽑은 가장 예쁜 여성캐릭(미녀) Top5,픽스공,7:49,2023-03-11,오후 4:43,1,Film & Animation,1.0,kjaehw0207
606,??? : 초가스 골라서 파밍만 하셈 [T1 vs DRX],플레임[이호종],19:23,2023-03-11,오후 4:21,20,Gaming,1.0,kjaehw0207
607,"【패치】 프로까지 언급한 유미의 삭제..? / + 실패한 리워크, 핫픽스 너프",THIRD[롤 백과사전],2:06,2023-03-11,오후 4:19,20,Gaming,1.0,kjaehw0207
608,나루토 사스케 vs 오오츠츠키 카구야,나루토 매니아,24:39,2023-03-11,오후 3:56,1,Film & Animation,1.0,kjaehw0207
609,TIME 7 VS KAGUYA [BATALHA COMPLETA] NARUTO SHIPPUDEN !,otaku nerd,20:08,2023-03-11,오후 3:55,1,Film & Animation,0.1,kjaehw0207
610,만골차 뒤집고 넥서스 밀어버리는 한화와 KT 롤러코스터 [KT vs HLE],플레임[이호종],31:16,2023-03-11,오후 3:53,20,Gaming,0.1,kjaehw0207
611,돌고 돌아 티담젠..? [GEN vs LSB],플레임[이호종],13:46,2023-03-11,오후 3:38,20,Gaming,1.0,kjaehw0207
612,그냥 헤바징보다,_헤징,11:09,2023-03-11,오후 2:48,20,Gaming,1.0,kjaehw0207
613,오리엔트 문명6 - 프랑스 엘레오노르 (예쁜 쓰레기일까?),오리엔트,3:00:24,2023-03-11,오후 2:39,20,Gaming,0.19,kjaehw0207
614,개발자 브이로그 | 11개월차 개발자 | 권고사직 받다,진석입니다,6:17,2023-03-11,오후 2:19,22,People & Blogs,0.1,kjaehw0207
615,나루토 츠나데에게 보벼버리는 코노하마루 ;; (코노하마루 인생 2회차 설),Dat Trinh,1:31,2023-03-11,오후 2:16,1,Film & Animation,1.0,kjaehw0207
616,창렬 놀이공원 만들기 [특이취향 모씨],모아요,13:36,2023-03-11,오후 2:02,20,Gaming,1.0,kjaehw0207
617,띠모가 구르고 리신 방호에 조건이 없어지면..?,야옹해 바바 Miaow baba,8:41,2023-03-11,오후 1:56,20,Gaming,0.62,kjaehw0207
618,연매출 20억! 365일 장작불이 꺼진적 없는 바베큐? 손님들로 미어터지는 고기덕후 유명 연예인의  바베큐집┃Original Texas BBQ /Korean street food,푸디랜드 FoodieLand,19:33,2023-03-11,오후 1:54,19,Travel & Events,0.29,kjaehw0207
619,"""아내 혼외자 내가 왜 데려갑니까""…형사 처벌 안 받는다 / SBS",SBS 뉴스,1:56,2023-03-11,오후 1:52,25,News & Politics,1.0,kjaehw0207
620,케이틀린은 원딜이다 [Gumayusi Stream Highlight],T1 Gumayusi,7:48,2023-03-11,오후 1:44,20,Gaming,1.0,kjaehw0207
621,나루토 [츠나데 어릴적 모습 공개!! 사쿠라 이노 열분 ㅋㅋㅋㅋㅋㅋㅋ],balo balo,0:20,2023-03-11,오후 12:49,1,Film & Animation,1.0,kjaehw0207
622,공주님 안기 모음,어린악어,14:35,2023-03-11,오후 12:48,1,Film & Animation,0.1,kjaehw0207
623,"나루토는 마다라가 사륜안을 강탈한 이후 카카시의 눈을 치료해준다, 나루토는 양의 힘을 사용한다",키사 메 우치하,11:05,2023-03-11,오후 12:25,22,People & Blogs,1.0,kjaehw0207
624,"마다라는 카카시의 수준에 놀란다, 카카시는 외도마상을 카무이로 날리려 한다.",키사 메 우치하,8:22,2023-03-11,오후 12:16,22,People & Blogs,1.0,kjaehw0207
625,보루토 하급닌자 시험 _카카시 다구리!? _보루토37화,암쿠라,2:25,2023-03-11,오후 12:13,1,Film & Animation,1.0,kjaehw0207
626,"카카시가 자신의 진짜 얼굴, 주니어 닌자 테스트 공개 : 보루 토와 그의 친구들 Vs 카카시, 시노, 안코 선생님",Kristina Marz,14:43,2023-03-11,오후 12:13,22,People & Blogs,0.87,kjaehw0207
627,[VLOG] 창노사 또 겨울에 캠핑갔냐,박나나 일상,19:52,2023-03-11,오전 11:30,22,People & Blogs,0.13,kjaehw0207
628,30대 비전공자 프론트엔드 개발자 취업 1년 후 시장 점검과 개발자 연봉,코딩과 클라이밍,3:48,2023-03-11,오전 11:29,24,Entertainment,0.1,kjaehw0207
629,돌풍미포? ㄴㄴ 태풍미포!,미스포츈외길인생,7:12,2023-03-11,오전 11:26,20,Gaming,1.0,kjaehw0207
630,페이커 12/0/9 미드 리신 하드캐리! [Full Game] [Faker Stream Highlight],T1 Faker,35:02,2023-03-11,오전 11:25,20,Gaming,0.1,kjaehw0207
631,패드립,팍플레이Pacplay,10:54,2023-03-11,오전 11:06,20,Gaming,1.0,kjaehw0207
632,나이 들으니 자꾸 까먹어..,박나나,10:53,2023-03-11,오전 10:54,20,Gaming,1.0,kjaehw0207
633,나루토 vs.라이카게 / 나루토는 가장 빠른 펀치를 피한다 [60FPS] 나루토,洗う,10:53,2023-03-11,오전 10:29,22,People & Blogs,0.83,kjaehw0207
634,로밍으로 전라인 폭파 시키는 미드럭스[FULL GAME][여왕럭스],여왕럭스,13:16,2023-03-11,오전 10:06,20,Gaming,1.0,kjaehw0207
635,착해지려던 돈슨 때문에 생긴 이상한 일들,펭귄몬스터,10:25,2023-03-11,오전 10:01,20,Gaming,0.89,kjaehw0207
636,2023 Maple Vision Talk,MapleStory_KR,44:39,2023-03-11,오전 10:00,20,Gaming,0.38,kjaehw0207
637,"🤔메이플 리부트 논란 이후, 어떻게 되었을까? [메이플 리부트, E스포츠, 핵고소, 게임법]",영래기,8:42,2023-03-11,오전 9:59,20,Gaming,0.19,kjaehw0207
638,90% 스팀 할인!! 사야 하는 꿀잼 게임 전부 추천 - 스팀 할인 게임 추천 TOP 19,시넌쓰,13:38,2023-03-11,오전 9:57,20,Gaming,1.0,kjaehw0207
639,누나들 떴다!! 새롭게 출시된 스팀 갓겜들 총정리 - 스팀 신작 + 무료 게임 추천 TOP 11,시넌쓰,12:43,2023-03-11,오전 9:56,20,Gaming,1.0,kjaehw0207
640,91% 스팀 할인!! 100시간 순삭 천원짜리 갓겜 + 무료 게임 - 스팀 할인 게임 추천 TOP 20,시넌쓰,14:38,2023-03-11,오전 9:49,20,Gaming,1.0,kjaehw0207
641,빅나티 vs 못 배운 티,스낵타운 SNACKTOWN,0:49,2023-03-11,오전 9:47,23,Comedy,0.1,kjaehw0207
642,이 피규어 때문에 서명운동까지 터짐ㅋㅋㅋ,덕질분석가 덕분,0:59,2023-03-11,오전 1:21,1,Film & Animation,1.0,kjaehw0207
643,여보 이건 진짜 산 거 아니야,너덜트,3:49,2023-03-11,오전 1:17,23,Comedy,1.0,kjaehw0207
644,A.I가 시키는대로 롤을 하면 생기는 일,정추,6:13,2023-03-11,오전 1:16,20,Gaming,0.18,kjaehw0207
645,문명VI 지도자패스 링컨 플레이 요약 1 (11.22.22) [Civilization VI],미야오,0:55,2023-03-11,오전 1:15,20,Gaming,1.0,kjaehw0207
646,오리엔트 문명6 - 최강 사기 문명 크메르 100턴 운영하기#1,오리엔트,1:15:05,2023-03-11,오전 1:14,20,Gaming,0.1,kjaehw0207
647,오리엔트 크킹3 로얄코트 DLC 출시기념 아키텐#1,오리엔트,2:41:08,2023-03-11,오전 1:14,20,Gaming,0.72,kjaehw0207
648,엘레오노르와 중세 프랑스의 흥미로운 역사,오리엔트,33:40,2023-03-11,오전 1:14,20,Gaming,0.1,kjaehw0207
649,환불 주작.. 로스트아크.. 참아왔던 모든 이야기 풉니다ㅋㅋ,신해조,13:20,2023-03-11,오전 1:04,20,Gaming,0.84,kjaehw0207
650,돌아왔습니다,신해조,5:43,2023-03-11,오전 1:02,17,Sports,1.0,kjaehw0207
651,"[메이플스토리 맑음] 밝혀지는 선계의 실험실 오디움, 카링과 사흉의 진짜 정체 / 선계 오디움 스토리 (완) / 보이스 잘들림 잡부분 올스킵 (카로테 이후)",메이플스토리맑음,1:05:13,2023-03-11,오전 1:01,20,Gaming,0.1,kjaehw0207
652,히마와리는 나루토의 복제술을 놀리다/ 쿠라마의 장난감을 주문하는 나루토 / 쿠라마 보루토 ep 93,Mathilda Ruffner,10:05,2023-03-11,오전 12:58,22,People & Blogs,0.26,kjaehw0207
653,[보루토 더빙] 보루토를 공포에 떨게 만드는 히마와리의 백안,한국어더빙,0:55,2023-03-11,오전 12:56,22,People & Blogs,1.0,kjaehw0207
654,"[보루토 178화] 4차 닌계대전 추모식, 시카마루는 아오에게 시카쿠가 죽은 날에 대해 물어본다",나루토 & 나루토 질풍전 모든 배틀,7:02,2023-03-11,오전 12:51,22,People & Blogs,1.0,kjaehw0207
655,화가 난 히나타,타코야끼유튜브,0:19,2023-03-11,오전 12:21,22,People & Blogs,1.0,kjaehw0207
656,보루토 126화 수학의 획책,TheKnott44AK,22:04,2023-03-11,오전 12:21,20,Gaming,0.68,kjaehw0207
657,나루토의 딸을 건드리면 벌어지는 일  (보루토 스토리 14편),프로덕후 채널,22:10,2023-03-11,오전 12:20,1,Film & Animation,0.1,kjaehw0207
658,『보루토 』 히아시 생일,Alo Na DulDulan,10:06,2023-03-11,오전 12:12,22,People & Blogs,0.87,kjaehw0207
659,확실히 호카게의 딸이라는 것을 바로 알수있네. / 히마와리는 닌자 학교에 온.,norika chan,7:42,2023-03-11,오전 12:05,22,People & Blogs,1.0,kjaehw0207
660,카와키는 히마와리의 물병을 부순다,̶J̶i̶g̶e̶n̶-̶,10:15,2023-03-10,오후 11:57,20,Gaming,0.33,kjaehw0207
661,"나루토, 사쿠라, 야마토 vs. 사스케 [나루토 질풍 전]",洗う,11:21,2023-03-10,오후 11:50,22,People & Blogs,1.0,kjaehw0207
662,어부바에서 어부바로 이어지는 어부바,어린악어,17:55,2023-03-10,오후 11:39,1,Film & Animation,1.0,kjaehw0207
663,카린 슬픈 어린 시절 [나루토 질풍 전],洗う,7:33,2023-03-10,오후 11:35,22,People & Blogs,1.0,kjaehw0207
664,[나루토] 리와 가이 이야기,어린악어,19:51,2023-03-10,오후 11:21,1,Film & Animation,1.0,kjaehw0207
665,치명타 원딜 못 잃어!,괴물쥐 유튜브,16:00,2023-03-10,오후 11:19,20,Gaming,0.12,kjaehw0207
666,T1 구마유시도 가입한 교양있는 원딜 노동조합,코뚱잉,17:29,2023-03-10,오후 11:00,20,Gaming,1.0,kjaehw0207
667,[선즈 오브 더 포레스트] 식인종이 사는 외딴 섬에서 살아남기🤣 (Sons of the Forest),옥냥이 RoofTopCAT,6:03:51,2023-03-10,오후 10:59,20,Gaming,0.14,kjaehw0207
668,2023 패러독스 게임쇼! 도시짓기 게임 끝판왕 시티즈 스카이라인 2 발표🏙️,옥냥이 RoofTopCAT,12:14,2023-03-10,오후 10:55,20,Gaming,0.25,kjaehw0207
669,역대 #디지몬 정모,인프피,9:13,2023-03-10,오후 10:51,1,Film & Animation,1.0,kjaehw0207
670,디지몬 프론티어: 스사노오몬 진화 영상,인연의리얼월드,1:01,2023-03-10,오후 10:51,1,Film & Animation,0.1,kjaehw0207
671,디지몬어드벤처-53 마지막 전체 진화신,더덕 ỉ,2:44,2023-03-10,오후 10:50,22,People & Blogs,1.0,kjaehw0207
672,디지몬 프론티어 스피릿 에볼루션 모음-일본판,카린포,8:20,2023-03-10,오후 10:48,22,People & Blogs,0.56,kjaehw0207
673,해방되지 않은 기쁨 | KT vs. 한화생명 게임3 하이라이트 | 03.08 | 2023 LCK 스프링 스플릿,LCK,7:41,2023-03-10,오후 10:47,20,Gaming,0.16,kjaehw0207
674,오이시쿠나레~ 쇼메쇼메궁! | Week 7 | LCK 위클리 매드무비 | 2023 LCK 스프링 스플릿,LCK,3:47,2023-03-10,오후 10:46,20,Gaming,0.47,kjaehw0207
675,브리온 vs. KT | 매치76 하이라이트 | 03.10 | 2023 LCK 스프링 스플릿,LCK,25:36,2023-03-10,오후 10:45,20,Gaming,0.51,kjaehw0207
676,롱헨즈 | 브리온 vs. KT 게임2 하이라이트 | 03.10 | 2023 LCK 스프링 스플릿,LCK,7:46,2023-03-10,오후 10:45,20,Gaming,0.1,kjaehw0207
677,나루토의 딸이 받는 부러움,양기철의 그림자,6:05,2023-03-10,오후 10:42,1,Film & Animation,0.47,kjaehw0207
678,히나타는 노닥거리는 전술로 외치고있는 보루토를 알아 차렸다 | 부끄러워하는 히나타,norika chan,6:59,2023-03-10,오후 10:39,22,People & Blogs,1.0,kjaehw0207
679,"임신한 히나타는 백안을 사용한 뒤 기절한다, 성인 사스케는 오로치마루를 찾아간다",키사 메 우치하,9:55,2023-03-10,오후 10:39,1,Film & Animation,1.0,kjaehw0207
680,나루토 VS 사스케 모든 대립모음,어린악어,34:49,2023-03-10,오후 10:38,1,Film & Animation,0.1,kjaehw0207
681,나루토 극장판 인 - 연,어린악어,14:54,2023-03-10,오후 10:37,1,Film & Animation,1.0,kjaehw0207
682,요즘 대유행인 날먹 끝판왕 초가스 원딜 ㅋㅋㅋ,이석현,18:58,2023-03-10,오후 10:16,20,Gaming,0.89,kjaehw0207
683,보루토OVA나루토 호카게가 되던 날,애니보는 재밌는방,10:14,2023-03-10,오후 10:08,1,Film & Animation,1.0,kjaehw0207
684,"나루토 보루토를 지키위해 토둔을 사용한다,나루토와 사스케 vs모모시키 마지막 싸움",키사 메 우치하,9:58,2023-03-10,오후 10:02,1,Film & Animation,1.0,kjaehw0207
685,히나타의 오래된 짝사랑의 결말! 나루토 더 라스트,Naruto Replay,10:48,2023-03-10,오후 10:00,1,Film & Animation,0.1,kjaehw0207
686,오로지 한 커플의 탄생을 위해 제작한 지구 파괴급 초대형 블록버스터 [나루토 극장판 더 라스트],어린악어,16:41,2023-03-10,오후 9:52,1,Film & Animation,1.0,kjaehw0207
687,가마분타 // 자기아들 괴롭혀서 화났다!!,Narutong -,1:43,2023-03-10,오후 9:49,22,People & Blogs,1.0,kjaehw0207
688,한 천재가 발견한 극악의 템트리 ㅎㄷㄷ.. [테스터훈 뉴메타],테스터훈 마이너스,10:07,2023-03-10,오후 9:39,20,Gaming,1.0,kjaehw0207
689,강등의 악마 강림,코뚱잉,13:53,2023-03-10,오후 9:38,20,Gaming,0.1,kjaehw0207
690,선제공격 돈으로 1코어템 뽑는 사채업자 럭스,여왕럭스,9:33,2023-03-10,오후 9:28,20,Gaming,1.0,kjaehw0207
691,상여자 고3 방학 요약 (600시간 공부) | 공부 브이로그,최쏘,6:27,2023-03-10,오후 9:27,22,People & Blogs,0.67,kjaehw0207
692,[자막뉴스] '만 원에 완전 파일 쏩니다'…충격적 사건 폭로해야 했던 선생님들 / KBS 2023.02.09.,KBS News,1:57,2023-03-10,오후 9:25,25,News & Politics,1.0,kjaehw0207
693,"출산율 0.78, 20대 부모가 사라졌다.",슈카월드,31:04,2023-03-10,오후 9:23,23,Comedy,0.1,kjaehw0207
694,보루토 하급닌자 시험 _카카시 다구리!? _보루토37화,암쿠라,2:25,2023-03-10,오후 9:19,1,Film & Animation,1.0,kjaehw0207
695,"""친구가 써보라고 해서…"" 술렁이는 대학가 (자막뉴스) / SBS",SBS 뉴스,1:55,2023-03-10,오후 9:18,25,News & Politics,0.1,kjaehw0207
696,"사쿠라는 히나타의 슴가를 부러워한다, 욕탕에서 나루토를 본 히나타의 반응",키사 메 우치하,6:18,2023-03-10,오후 9:07,1,Film & Animation,1.0,kjaehw0207
697,롤 티어별 마스터이 장인? 탐방 ㅋㅋ,야옹해 바바 Miaow baba,10:15,2023-03-10,오후 8:25,20,Gaming,1.0,kjaehw0207
698,롤 티어별 리신 장인 탐방,야옹해 바바 Miaow baba,10:52,2023-03-10,오후 8:25,20,Gaming,1.0,kjaehw0207
699,시종일관 유리해도 끝까지 모르는 팀│2R KT vs HLE│ 2023 LCK SPRING│울챔스 하이라이트,Wolf,1:07:48,2023-03-10,오후 7:20,20,Gaming,0.0,kjaehw0207
700,바보 형제,PAKA,23:47,2023-03-10,오후 6:55,20,Gaming,1.0,kjaehw0207
701,누구보다 열심히 사는 시카마루 가족 이야기,어린악어,29:59,2023-03-10,오후 6:42,1,Film & Animation,0.32,kjaehw0207
702,"Canyon 선수의 1,000킬 달성을 축하드립니다. | 디플 기아 vs. 농심 게임1 하이라이트 | 03.10 | 2023 LCK 스프링 스플릿",LCK,7:27,2023-03-10,오후 6:34,20,Gaming,1.0,kjaehw0207
703,[나루토] 대환장 파티 차국 레이스!!,어린악어,17:07,2023-03-10,오후 6:18,1,Film & Animation,1.0,kjaehw0207
704,"웃긴장면,자막 모음집 1편",어린악어,15:23,2023-03-10,오후 6:01,1,Film & Animation,1.0,kjaehw0207
705,【 돌아온 빅도르 】,Official Dopa,33:14,2023-03-10,오후 5:33,27,Education,0.56,kjaehw0207
706,롤 티어별 말파이트 장인 탐방 (역시 브라이언 말파이트가 보는 맛이 짱임),야옹해 바바 Miaow baba,11:00,2023-03-10,오후 5:21,20,Gaming,1.0,kjaehw0207
707,차크라의 시조이자 모든 닌자들의 시조인 오오츠츠키 카구야의 일대기,픽스공,10:47,2023-03-10,오후 5:17,1,Film & Animation,0.1,kjaehw0207
708,이 니달리에는 슬픈 전설이 있단다.. (ft.세주아니) [Tiscord Ep.3] T1 Voice comms,T1,12:30,2023-03-10,오후 5:11,20,Gaming,0.46,kjaehw0207
709,오너의 LCK 승률 90% 리신 콤보의 비밀  | T1 INSIDER vs DRX,T1,4:56,2023-03-10,오후 5:10,20,Gaming,0.2,kjaehw0207
710,럭스1위 여왕럭스 본캐 그마 솔로랭크 !,여왕럭스,3:13:24,2023-03-10,오후 5:03,20,Gaming,0.0,kjaehw0207
711,나루토 vs. 3대님 [나루토 질풍 전],洗う,10:39,2023-03-10,오후 5:02,22,People & Blogs,0.13,kjaehw0207
712,보루토가 아빠깨우는 방법 ㄷㄷㄷ,자막.,0:58,2023-03-10,오후 5:01,22,People & Blogs,1.0,kjaehw0207
713,"육도는 모든 카게의 영혼을 소환한다, 나루토는 미나토에게 작별인사를 한다",키사 메 우치하,8:01,2023-03-10,오후 1:32,22,People & Blogs,1.0,kjaehw0207
714,오비 토 은 나루토와 카카시를 보호합니다 vs. 카구야 (한국 자막),洗う,12:19,2023-03-10,오후 1:23,22,People & Blogs,1.0,kjaehw0207
715,"사쿠라는 백호의 술로 오비토를 보조한다, 오비토 사쿠라는 사스케를 구한다, 카구야는 사스케를 다른 차원으로 데려간다",키사 메 우치하,8:31,2023-03-10,오후 1:17,22,People & Blogs,1.0,kjaehw0207
716,"흑제츠는 마다라를 배신한다, 제츠는 오오츠츠키 카구야를 부활시킨다, 나루토와 사스케 VS 카구야",키사 메 우치하,9:23,2023-03-10,오후 1:10,22,People & Blogs,1.0,kjaehw0207
717,나루토는 8 게이트 효과를 중지하여 가이를 저장합니다 - 나루토와 사스케는 6 경로 파워를 얻은 후 [나루토 질풍 전],洗う,10:51,2023-03-10,오후 1:04,22,People & Blogs,1.0,kjaehw0207
718,"나루토와 사스케가 이타치를 하고 로모 오츠 츠키, 여섯 길의 힘을 얻다 [나루토 질풍 전]",洗う,11:18,2023-03-10,오후 12:55,22,People & Blogs,1.0,kjaehw0207
