,title,channel,running_time,watch_date,watch_time,category_id,category_title,watched (%),account
280,LCK 재벌집 막내해설,LCK,7:29,2023-01-15,오후 3:22,20,Gaming,0.75,woghks.study
281,"게임 그래픽의 두 번째 진화, 언리얼 엔진 5.1",RYU Russell 러셀,10:12,2023-01-15,오후 3:14,26,Howto & Style,1.0,woghks.study
282,「카트라이더 : 드리프트」 🔥이대로 정말 괜찮냐구요?,이중선,8:15,2023-01-15,오후 2:22,20,Gaming,0.44,woghks.study
283,보이는전화주문(브이오더) 스파이더아이앤씨,이경철,2:08,2023-01-14,오후 4:59,22,People & Blogs,1.0,woghks.study
284,05-3: Text Representation II - Distributed Representation Part 3 (GloVe & FastText),고려대학교 산업경영공학부 DSBA 연구실,24:56,2023-01-14,오후 4:11,28,Science & Technology,0.8,woghks.study
285,무엇을 상상하든 상상 이하 ! 대기업 SI/SM IT 개발자의 하루 일과 전격공개 ⭐️,복JOB한 세상,10:16,2023-01-14,오후 3:57,22,People & Blogs,0.3,woghks.study
286,딥러닝을 이용한 자연어처리 입문 7시간 완성 - [서울대 박사 SCI(E)급 논문 7편],메타코드M,7:40:12,2023-01-14,오후 3:46,27,Education,0.13,woghks.study
287,이런 사람은 코딩 배워도 실패합니다. 10년차 개발자가 말하는 개발자 취업 | 프로그래머 | 분야 | 현실 | 준비 | 국비지원 | 부트캠프 | 고졸 | 백엔드 | 프론트엔드,장코딩 jangcoding,11:18,2023-01-14,오후 3:44,26,Howto & Style,0.1,woghks.study
288,"[자막뉴스] 한국, 어쩌다 이 지경...美서 온 운동기구 쪼갰더니 / YTN", YTN,1:47,2023-01-14,오후 3:02,25,News & Politics,1.0,woghks.study
289,부트캠프 비전공자 출신 개발자가 이 영상을 꼭 봐야 하는 이유 3가지,메타코드M,6:33,2023-01-14,오후 1:23,27,Education,1.0,woghks.study
290,[개발자 취업] 비전공자 부트캠프 고민한다면 꼭 보세요 #shorts,메타코드M,0:58,2023-01-14,오후 1:22,27,Education,1.0,woghks.study
291,[SCI급 AI 논문 리뷰] 자율주행에 모방학습 개념이 중요한 이유,메타코드M,10:50,2023-01-14,오후 1:21,27,Education,0.1,woghks.study
292,"깃, 깃허브 한번에 이해시켜드리고 포트폴리오 올리는 법까지 알려드림.  15분안에 당신은 Github 전문가가 됩니다",코딩알려주는누나,16:53,2023-01-14,오전 12:35,27,Education,0.68,woghks.study
293,넥슨 제재 착수…벼랑 내몰린 확률형 아이템/한국경제TV뉴스,한국경제TV뉴스,7:02,2023-01-12,오후 12:09,25,News & Politics,1.0,woghks.study
294,면접관이 5초만 봐도 합격시키고 싶은 자소서 작성법 3가지,면접왕 이형,7:46,2023-01-12,오전 10:10,26,Howto & Style,1.0,woghks.study
295,리얼 면접 상황 | 면접 보기 전 꼭 해보세요,면접왕 이형,16:23,2023-01-12,오전 10:10,26,Howto & Style,0.1,woghks.study
296,안 들킬 줄 알았나요?,사망여우TV,7:00,2023-01-12,오전 8:42,25,News & Politics,1.0,woghks.study
297,회사에서 승진의 기회를 만드는 방법,퇴사한 이형,8:54,2023-01-12,오전 8:22,26,Howto & Style,1.0,woghks.study
298,[짤툰 오리지널] 중소기업 구인난,짤툰,3:01,2023-01-10,오후 4:03,1,Film & Animation,1.0,woghks.study
299,SNL |  존나 킹받아서 흑화된 김슬기 ㄷㄷㄷ (4편),예능엑기스,1:00,2023-01-10,오후 4:02,23,Comedy,0.1,woghks.study
300,끝없이 늘어나는 카페…그 뒤에 숨은 '씁쓸한 이유' / SBS / 친절한 경제,SBS 뉴스,5:18,2023-01-10,오후 4:01,25,News & Politics,1.0,woghks.study
301,이미 망한 지원동기 특,면접왕 이형,9:47,2023-01-10,오전 10:54,26,Howto & Style,1.0,woghks.study
302,합격하려면 지원동기 이렇게 쓰세요,면접왕 이형,9:22,2023-01-10,오전 10:39,26,Howto & Style,1.0,woghks.study
303,"[산학TV] 1회. 기업의 미래, 산학협력으로 한계를 돌파하라",콜라보산학,3:44,2023-01-10,오전 9:18,26,Howto & Style,0.69,woghks.study
304,"며칠 전, 또 1개 사용하셨습니다.",하와이 대저택,10:45,2023-01-10,오전 9:06,22,People & Blogs,1.0,woghks.study
305,"""니남친 토끼라며? ㅋㅋㅋ"" 주현영과 김슬기의 숨막히는 남친논쟁  #snl",크크박스 - 심심할때 딱 1분만,0:56,2023-01-10,오전 9:03,22,People & Blogs,1.0,woghks.study
306,제발 ‘목차’ 좀 넣지 마세요... ㅋㅋㅋ,페이퍼로지 PPT,0:51,2023-01-10,오전 9:02,26,Howto & Style,0.1,woghks.study
307,역량 여기서 뽑아쓰자! 필살기 엣지있게 만들기: 역량구조도,면접왕 이형,7:39,2023-01-10,오전 8:57,1,Film & Animation,1.0,woghks.study
308,경험 결론과 과정정리도 이걸로! 필살기 엣지있게 만들기: 4P,면접왕 이형,6:15,2023-01-10,오전 8:53,26,Howto & Style,1.0,woghks.study
309,"어디서부터 말해될지 모르겠다고? 필살기 엣지있게 만들기: 3C (배경과 의도, 핵심만 말하자!)",면접왕 이형,7:08,2023-01-10,오전 8:45,27,Education,1.0,woghks.study
310,애매하게 구는 남자들은 이렇게 해야 넘어옵니다,김달,12:34,2023-01-10,오전 8:21,24,Entertainment,1.0,woghks.study
311,AI One Team Story 1화 - 자연어 처리(KAIST 서민준 교수),KT - 케이티,12:23,2023-01-09,오후 3:14,24,Entertainment,1.0,woghks.study
312,"아직 실감이 나지 않지만, 그동안 고생 많으셨습니다 (3월 31일 서버 종료)",형독방송,8:02,2023-01-09,오후 2:33,20,Gaming,0.11,woghks.study
313,남자들은 이런 말 하는 여자는 일단 거르고 시작합니다,김달,9:55,2023-01-09,오후 1:59,24,Entertainment,1.0,woghks.study
314,메이플이 밸패를 ㅈㄴ 답답하게 하는 이유 [메이플스토리 내부데이터 기반 밸런스패치],메이플 이득충,19:24,2023-01-09,오후 1:59,20,Gaming,1.0,woghks.study
315,회사 후배에게 꼭 가르쳐줘야 할까,퇴사한 이형,7:45,2023-01-07,오후 9:35,26,Howto & Style,0.71,woghks.study
316,[NDC] Don't Get Bored - 오래해도 재미있는 게임을 만들기 위한 '메이플스토리'의 시도들,NDC,25:16,2023-01-07,오후 8:59,22,People & Blogs,0.65,woghks.study
317,메이플이 밸패를 ㅈㄴ 답답하게 하는 이유 [메이플스토리 내부데이터 기반 밸런스패치],메이플 이득충,19:24,2023-01-07,오후 8:46,20,Gaming,1.0,woghks.study
318,리부트 스펙업 이렇게 하는 거 아닌가요???,글자네 YouTube,8:21,2023-01-07,오후 8:28,20,Gaming,1.0,woghks.study
319,1-4. 분석 시작 전 가설 세우기 [데이터 분석을 위한 SQL 프로젝트 무료 강의],데이터리안 Datarian,10:04,2023-01-07,오후 8:20,27,Education,0.1,woghks.study
320,올 해는 진짜 어려워요. 안전띠 꽉 잡아요!,지식한입,12:31,2023-01-07,오후 8:14,24,Entertainment,1.0,woghks.study
321,고백 성공률 100% 모태솔로도 15년 후 연애 할 수 있습니다 [ G식의밤 시즌3 디트로이트: 비컴 휴먼 #2 ],김성회의 G식백과,51:43,2023-01-07,오후 8:07,20,Gaming,0.1,woghks.study
322,"""섭종한다고 완전 미친 카트를 그냥 주네요"" 🔥근본 끝판왕 『세이버 SRX V1』 리뷰!!",이중선,9:53,2023-01-07,오후 7:42,20,Gaming,0.63,woghks.study
323,"[메이플스토리 맑음] 메이플 만렙 (Lv.300)을 직접 찍어봤습니다 최근 공개된 만렙 보상과 레벨 300만 받을 수 있는 보상,혜택의 비밀 공개!",메이플스토리맑음,8:02,2023-01-07,오후 7:34,20,Gaming,1.0,woghks.study
324,트페 미친 개사기로 만든 라이엇 ㄷㄷ; 다음 13.1 패치 미리보기!,롤박사 해도리,4:56,2023-01-05,오후 5:30,20,Gaming,0.5,woghks.study
325,마커스워십 - 생명의 빛 (심종호 인도),MARKERS WORSHIP,4:59,2023-01-04,오후 10:56,10,Music,0.1,woghks.study
326,생명의 빛 - 마커스워십 | Be Your light | 심종호 인도,MARKERS WORSHIP,5:18,2023-01-04,오후 10:51,10,Music,1.0,woghks.study
327,[인공지능/딥러닝]  1조 MOOD MAEKR,코드프레소,1:42,2023-01-04,오후 6:07,28,Science & Technology,1.0,woghks.study
328,[프로젝트발표영상] 배달 매출 예측 분석,SKplanet Tacademy,10:30,2023-01-04,오후 6:05,27,Education,0.69,woghks.study
329,[프로젝트발표영상] 수도권 아파트 시장 트랜드 분석,SKplanet Tacademy,12:48,2023-01-04,오후 6:03,27,Education,0.16,woghks.study
330,[프로젝트발표영상] 개인화 음악 추천서비스 웹 데모 구축,SKplanet Tacademy,12:05,2023-01-04,오후 4:11,27,Education,1.0,woghks.study
331,지구하러갈래 머신러닝 프로젝트 presentation,지구하러 갈래?,5:07,2023-01-04,오후 2:36,22,People & Blogs,0.1,woghks.study
332,"[AIFFEL 프로젝트 발표] AI 음식 이미지 인식, 분류 연구 및 MLOPs 퍼블리싱 최종 발표",모두의연구소,22:05,2023-01-04,오후 2:30,27,Education,1.0,woghks.study
333,세계최초 3D MMORTS는 왜 망했을까,펭귄몬스터,9:24,2023-01-04,오후 1:17,20,Gaming,0.13,woghks.study
334,에어팟 끼고 일 하지 말랫지!! SNL코리아,쇼츠 다나와,0:59,2023-01-04,오전 9:49,24,Entertainment,1.0,woghks.study
335,안 들킬 줄 알았나요?,사망여우TV,7:00,2023-01-04,오전 8:49,25,News & Politics,0.78,woghks.study
336,"[한눈에 이슈] ""내년이 더 무섭다"" '소비 절벽' 현실화 되나...안 오르는 게 없다 / KBS 2022.12.31.",KBS News,17:02,2023-01-02,오후 5:19,25,News & Politics,0.12,woghks.study
337,[메이플스토리 맑음] 오늘 꼭 알아야할 주의사항과 신규직업 칼리 육성 보상 + 준비 꿀팁 & 3주차 이벤트 정리,메이플스토리맑음,12:03,2023-01-02,오후 5:08,20,Gaming,1.0,woghks.study
338,이거 하나만큼은 꼭 확인해 보세요,김달,10:26,2023-01-02,오후 12:52,24,Entertainment,0.1,woghks.study
339,[메이플스토리 월드] [갖다써요 제발] 대화 시스템,김석구,16:45,2023-01-02,오후 12:39,22,People & Blogs,0.7,woghks.study
340,[메똥꼬쇼]메이플 본캐 비추천 1위 직업. 제가 대신 해보겠습니다.,모아요,13:12,2023-01-02,오전 11:56,20,Gaming,1.0,woghks.study
341,남자 면접 헤어 | 면접 헤어 셀프스타일링 팁 남자 편! [면접 꿀TIP],AND (ft.인싸담당자),15:45,2023-01-02,오전 11:44,27,Education,0.88,woghks.study
342,2023년 이제 변화하고 싶다면 : 송길영의 2023 생존법,셜록현준,18:57,2023-01-02,오전 10:23,27,Education,0.35,woghks.study
343,'트렌드' 쫓지 말고 'OO'에 주목하세요 : 송길영의 2023 트렌드 분석,셜록현준,34:56,2023-01-02,오전 9:55,27,Education,1.0,woghks.study
344,1인분만 한다? 1억 모으기? 2030이 묻고 유현준이 답하다 | @Sherlock_HJ,생활변화관측소,16:36,2023-01-02,오전 9:36,22,People & Blogs,1.0,woghks.study
345,【롤】 '아쉬운 AP의 문제'와 라이엇의 공식 입장,THIRD[롤 백과사전],3:56,2023-01-02,오전 9:26,20,Gaming,1.0,woghks.study
346,"😤게이머의 연대서명은 무의미하지 않았습니다! [게관위 감사 확정, 확률형 아이템 규제, 카트라이더 트럭시위]",영래기,8:17,2023-01-02,오전 9:19,20,Gaming,1.0,woghks.study
347,🤬NC 신작은 결국 '리니지3' 였다. [쓰론 앤 리버티(TL) 프리뷰],영래기,10:47,2023-01-02,오전 9:11,20,Gaming,1.0,woghks.study
348,"ㄹㅇ 정신 나갈 것 같은 와일드헌터 마지막 육성.. [팡이요,  메이플스토리]",팡이요,11:04,2023-01-01,오후 7:55,20,Gaming,1.0,woghks.study
349,"메이플 🍄2023년 45개 전직업 코멘트, 소개 & 추천 영상🍄",오징93,20:29,2023-01-01,오후 7:41,20,Gaming,1.0,woghks.study
350,'트렌드' 쫓지 말고 'OO'에 주목하세요 : 송길영의 2023 트렌드 분석,셜록현준,34:56,2023-01-01,오후 2:15,27,Education,0.15,woghks.study
351,[G식백과 선정] 2022년 웃음벨 감동벨 게임뉴스 총정리,김성회의 G식백과,10:48,2023-01-01,오후 1:59,20,Gaming,1.0,woghks.study
352,만날수록 당신을 가난하게 만드는 사람의 특징,현대표(노아AI),11:55,2023-01-01,오후 1:48,22,People & Blogs,1.0,woghks.study
353,올해 쏘카의 행보를 주목해라?,티타임즈TV,51:53,2023-01-01,오후 1:48,25,News & Politics,0.1,woghks.study
354,두뇌에 최악인 스마트폰? 오히려 지능을 높여주는 4가지 습관,"라이프해커,자청",17:30,2023-01-01,오후 1:47,26,Howto & Style,0.1,woghks.study
355,메이플 ❄️겨울 코인샵은 버닝 월드를 반드시 하셔야합니다❄️,오징93,8:46,2023-01-01,오전 11:36,20,Gaming,0.1,woghks.study
356,메이플 와헌 닭뛰3 시간당 1.6만 빌드,91,6:17,2022-12-31,오후 8:45,20,Gaming,0.51,woghks.study
357,글자 생방 연말방송 1년만에 도구즈 6인 모두 모였습니다!!! 메이플,글자네 YouTube,2:51:13,2022-12-31,오후 8:16,20,Gaming,0.0,woghks.study
358,"은퇴한 대기업 임원 ""완전히 내려놨죠"" / SBS / 모아보는 뉴스",SBS 뉴스,10:57,2022-12-31,오전 10:08,25,News & Politics,0.23,woghks.study
359,갑자기 운영자가 개멋있는 카트바디를 공짜로 뿌리고 있다...,형독방송,12:08,2022-12-31,오전 9:59,20,Gaming,0.72,woghks.study
360,리부트에서 하이퍼버닝 다크나이트 쌩무자본 육성 찍먹해보기ㅋㅋㅋ,글자네 YouTube,7:41,2022-12-31,오전 9:52,20,Gaming,1.0,woghks.study
361,데붕이 250 마무리날 유니온으로 진격캐넌 스펙업...,진격캐넌,2:47:13,2022-12-30,오후 3:55,20,Gaming,0.0,woghks.study
362,글자네피시방 메이플 점유율 2위 실화야? 이게 갓겜이지ㅋㅋㅋ,글자네 YouTube,9:06,2022-12-30,오후 3:35,22,People & Blogs,1.0,woghks.study
363,면접 절대완벽 유형 | 절대 이렇게 대답하면 안 되는 이유,면접왕 이형,0:40,2022-12-30,오후 3:35,26,Howto & Style,1.0,woghks.study
364,맵 만들었는데 버그로 다 털렸습니다..,근성왕 겜마톡 GMT,6:40,2022-12-30,오후 3:29,20,Gaming,1.0,woghks.study
365,넥슨 본사 찾아가서 초보자 아케인리버 보내기,근성왕 겜마톡 GMT,12:26,2022-12-30,오후 3:22,20,Gaming,1.0,woghks.study
366,내가 매일 18시간씩 일하는 이유,근성왕 겜마톡 GMT,6:54,2022-12-30,오후 3:17,22,People & Blogs,0.78,woghks.study
367,상상도못한직업 ㅋㅋ사냥 보스부터 꿀팁까지! 초고렙 초보자 체험!!,진격캐넌,10:06,2022-12-30,오후 3:09,20,Gaming,0.83,woghks.study
368,상향받고 엄청나게 강력해진 진캐...바이퍼 정말 할만합니다! [ 이세계 메이플 EP.53 ],진격캐넌,9:57,2022-12-30,오후 3:08,20,Gaming,0.85,woghks.study
369,에테22 7칠흑 미친스펙 신직업칼리ㄷㄷ 어느정도일지 한번 봅시다!,진격캐넌,10:52,2022-12-30,오후 3:07,20,Gaming,0.2,woghks.study
370,본캐 스펙업을 위해 하이퍼버닝 데몬어벤져 육성을 시작합니다!,진격캐넌,8:17,2022-12-30,오후 2:59,20,Gaming,1.0,woghks.study
371,하이퍼버닝 사전준비하다가 인생이 망해버렸습니다..,진격캐넌,10:03,2022-12-30,오후 2:51,20,Gaming,1.0,woghks.study
372,취업 준비가 길어지는 이유,면접왕 이형,0:58,2022-12-30,오후 1:32,26,Howto & Style,1.0,woghks.study
373,메이플에 5억 쓴 고인물의 하이퍼버닝 직업추천!! [메이플스토리/명훈],채널 명예훈장,1:42:14,2022-12-30,오후 1:18,20,Gaming,0.13,woghks.study
374,꼴보기 싫은 남편 친구 1위,UPSub없섭,9:06,2022-12-30,오후 1:15,28,Science & Technology,1.0,woghks.study
375,"[메이플] 지금부터 일주일만 진행하는 슈피겔만의 투게더 위크 1~3분 컷 공략법, 깨알 꿀팁, 이벤트 보상(슈피겔만의 조리실,마스터 라이더,꼬치의 달인,미니게임)",아싸콜,5:19,2022-12-30,오전 1:27,20,Gaming,0.67,woghks.study
376,"주 52시간 개편, 근무시간 줄어들 수 있을까",슈카월드,23:36,2022-12-30,오전 1:11,23,Comedy,0.64,woghks.study
377,회사에서 혼날 때 정신승리하는 법,입사동기,5:55,2022-12-30,오전 1:04,24,Entertainment,1.0,woghks.study
378,회사에서 사고쳤을 때 기억해야 할 명언 모음.zip,입사동기,6:10,2022-12-30,오전 12:58,24,Entertainment,1.0,woghks.study
379,직장인 위기탈출 넘버원🏃‍♂️ 회사에서 사고 쳤을 때 현명하게 대처하는 법,입사동기,8:51,2022-12-30,오전 12:49,24,Entertainment,1.0,woghks.study
380,신입 제발 '이거' 하지마라... 신입사원이 하지 말아야 할 7가지,입사동기,13:07,2022-12-30,오전 12:35,24,Entertainment,1.0,woghks.study
381,첫출근 인사부터 첫출근 필수템까지! 출근 전에 꼭 보세요!,직장 튜토리얼,15:15,2022-12-30,오전 12:19,26,Howto & Style,1.0,woghks.study
382,왜 연봉을 13으로 나눠???😲 연봉구조 꼭 알아둬야 하는 이유,입사동기,13:20,2022-12-30,오전 12:05,24,Entertainment,1.0,woghks.study
383,[메이플스토리 맑음] 몰랐던 꿀팁 100% 있습니다! 메이플 하면서 알아두면 평생 유용한 꿀팁 57가지 정리,메이플스토리맑음,11:39,2022-12-29,오후 11:51,20,Gaming,1.0,woghks.study
384,"""전 국민에 학습 휴가""...대학 문턱 더 낮춘다 / YTN", YTN,2:29,2022-12-29,오후 11:51,25,News & Politics,0.55,woghks.study
385,SNL |  채수빈 개인기를 보고 터져 나온 남자의 본심 (3편),예능엑기스,1:00,2022-12-29,오후 11:50,22,People & Blogs,0.1,woghks.study
386,"[현장영상] ""서울시가 안줬다"" ""세 차례 제공""…행안부-서울시 답변 엇갈렸다 / JTBC News",JTBC News,10:01,2022-12-29,오후 11:38,25,News & Politics,1.0,woghks.study
387,ENG) 비전공자 개발자 취준생의 밤을 본 현직 개발자의 반응 [모두가 잠든 밤],스튜디오V [ STUDIO V ],13:05,2022-12-29,오후 11:35,24,Entertainment,1.0,woghks.study
388,다 가짜 연기였던 브이로그 유튜버,가요이 키우기 YoiKi,0:18,2022-12-29,오후 11:34,22,People & Blogs,1.0,woghks.study
389,"중소기업 거르는 필살기, 잡플래닛 평점은 거들 뿐, 면접 90% 합격 비법 까지~ 구직자 필청!!!",노가리곰,6:46,2022-12-29,오후 11:29,27,Education,1.0,woghks.study
390,채용공고만 봐도👀 악덕 회사인지 보인다? 🏢나쁜 회사 거르는 법,입사동기,6:54,2022-12-29,오후 11:23,24,Entertainment,1.0,woghks.study
391,Witcher 3: How to Kill Everyone in White Orchard. (more or less),xLetalis,3:29,2022-12-29,오후 11:21,20,Gaming,0.63,woghks.study
392,𝙑𝙇𝙊𝙂. 데이터 분석가 하루 일과 | 창업 2년차 IT 스타트업 | 패스트파이브(패파) 서울숲점 후기 | 성수 직장인 브이로그,데이터리안 Datarian,21:29,2022-12-29,오후 11:20,27,Education,0.35,woghks.study
393,부트캠프 가셔도 실패하는 분 특징. 12년차 개발자가 말하는 프로그래머 롱런하는 방법,점선잇기,8:21,2022-12-29,오후 11:15,22,People & Blogs,1.0,woghks.study
394,프론트엔드와 백엔드의 차이로 고민하고 계시다면 | 개발자가 진짜로 집중해야할 것,점선잇기,7:05,2022-12-29,오후 11:09,22,People & Blogs,1.0,woghks.study
395,이 PC견적 추천해서 욕먹으면 저에게 쌍욕 토스하세요!!! 절대 욕 안먹는 컴퓨터 견적!!! | 용팔이 훈련소,용팔이 훈련소,8:30,2022-12-29,오후 11:04,28,Science & Technology,1.0,woghks.study
396,"중소기업 정규직 vs. 취준 한시즌 더해서 대기업 도전, 대신 결정해드리겠습니다! [대.결.남]",AND (ft.인싸담당자),10:12,2022-12-29,오후 10:59,26,Howto & Style,0.51,woghks.study
397,"2000만원 초반 낮은 연봉,  합격 후 입사포기해야할까?",면접왕 이형,9:11,2022-12-29,오전 10:38,26,Howto & Style,1.0,woghks.study
398,"아무도 안 하는 미친 짓을 이 사람은 합니다.. [팡이요,  메이플스토리]",팡이요,9:33,2022-12-29,오전 12:44,20,Gaming,0.18,woghks.study
399,10년 전 유행하던 무기에 왜 진심인건데   #shorts,글자네 YouTube,1:00,2022-12-29,오전 12:42,20,Gaming,0.1,woghks.study
400,"중소기업, 이 3가지로 판단하세요. 믿고 걸러야하는 중소기업 vs 그냥 가봐도 좋은 중소기업",면접왕 이형,11:09,2022-12-28,오후 11:19,26,Howto & Style,1.0,woghks.study
401,2023 만능 풀스택 개발자가 되기 위한 공부 순서 (ft. Udemy),조코딩 JoCoding,5:46,2022-12-28,오후 11:13,27,Education,1.0,woghks.study
402,[#어쩌다어른] (1시간) 당신 주위에 소시오패스가 있다😮?! 심리학자가 알려주는 소시오패스 구별 방법과 특징 | #편집자는,디글 :Diggle,53:13,2022-12-28,오후 11:11,24,Entertainment,0.1,woghks.study
403,"[한눈에 이슈] 건실하던 대기업, 공공기관도...경기 악화에 이런 결정까지/ KBS 2022.12.28.",KBS News,10:25,2022-12-28,오후 11:01,25,News & Politics,1.0,woghks.study
404,새로온 직원이 필요없다는데도 괴상한(?) 최고사양으로 PC 맞춰줬습니다.,ITSub잇섭,18:36,2022-12-28,오후 10:41,28,Science & Technology,1.0,woghks.study
405,AI가 인간을 능가하면 벌어지는 일들,슈카월드,30:32,2022-12-28,오후 10:10,23,Comedy,1.0,woghks.study
406,Curiosity driven AI learns to play Mario,Ruchir Aggarwal,2:36,2022-12-28,오후 8:21,28,Science & Technology,0.35,woghks.study
407,"Curiosity driven Super Mario, before and after 5000 DRL Training Epochs",Helmut Hauschild,0:50,2022-12-28,오후 8:20,28,Science & Technology,1.0,woghks.study
408,SuperMario-Curiosity-Driven-Extension,Julsoles,0:56,2022-12-28,오후 8:19,22,People & Blogs,1.0,woghks.study
409,연봉 안오르는 개발자특징 ) 5. 실력없는데 말빨로 승부하는 개발자,팀노바,8:26,2022-12-28,오후 8:14,27,Education,0.68,woghks.study
410,🔥서비스 종료 소식에 '9년 동안 묵혀놓았던 역대급 초희귀 카트' 를 꺼냈습니다...,이중선,9:13,2022-12-28,오후 8:11,20,Gaming,0.6,woghks.study
411,더 나은 내일을 위한 카카오의 약속 | if(kakao)dev2022,카카오,34:06,2022-12-28,오전 9:44,28,Science & Technology,0.19,woghks.study
412,[특강] IT 대기업 100%  합격하는 방법,큰돌의터전,25:15,2022-12-28,오전 9:44,20,Gaming,0.1,woghks.study
413,그래도 안 깨집니다 | 강화유리 사기 전 봐야할 영상,Dragon Lake,40:09,2022-12-28,오전 9:43,28,Science & Technology,0.1,woghks.study
414,(입중계) 대한민국 vs 가나 with 하이라이트,OFFICIAL HIGHLIGHT,3:04:31,2022-12-28,오전 2:03,17,Sports,0.0,woghks.study
415,붕어빵 사냥 [닌자 머스트 다이],PAKA,16:44,2022-12-28,오전 1:46,20,Gaming,1.0,woghks.study
416,"미쳤따리 미쳤다!🥳 성능, 디자인, 조작감 전부 역대급 UMPC '아야네오 2'",도레,11:16,2022-12-28,오전 1:42,28,Science & Technology,0.55,woghks.study
417,[메이플] 리마스터 1.7 플위 스우 5분컷!!,만불,5:41,2022-12-27,오후 10:19,20,Gaming,0.28,woghks.study
418,메강력 캡존탁의 야간 메이플 [메이플:LIVE],캡틴김수호,8:42:09,2022-12-27,오후 10:16,20,Gaming,0.0,woghks.study
419,"메악귀가 알려주는 하이퍼 버닝 직업 추천 [메이플스토리, 페이지]",페이지,6:28,2022-12-27,오후 10:13,20,Gaming,1.0,woghks.study
420,하이퍼버닝 유입 메린이분들 지금 이 템세팅은 절대 하지마세요!!,글자네 YouTube,11:49,2022-12-27,오후 10:12,20,Gaming,0.2,woghks.study
421,에테르넬 굉장하다,글자네 YouTube,0:30,2022-12-27,오후 10:12,20,Gaming,1.0,woghks.study
422,"위쳐 3 차세대 버전 ""무조건 따라하기"" 끝내주게 재밌다(기타 꿀팁 및 불사신 스킬)",라미월드,25:58,2022-12-27,오후 10:10,20,Gaming,0.15,woghks.study
423,Witcher 3: Don't Miss These Quests in the Next Gen Edition.,xLetalis,13:41,2022-12-27,오후 10:08,20,Gaming,0.51,woghks.study
424,"토플 단기간 고득점 공부방법 모두 공개합니다 | 리딩, 리스닝 꿀팁과 스피킹 라이팅 템플릿 공유",곰사원은 곰대표,12:24,2022-12-27,오후 10:07,22,People & Blogs,0.5,woghks.study
425,"[현장영상] 대통령에게 참사 보고받은 이상민 ""문제 있다고 생각하지 않는다"" / JTBC News",JTBC News,6:00,2022-12-27,오후 10:01,25,News & Politics,1.0,woghks.study
426,"[가야가야를 만나다] 월 1억, 매장 4개 냈던 '골목식당' 백종원 극찬 대박맛집...충격적인 현재 근황 (직접 먹어봤습니다)",근황올림픽,7:00,2022-12-27,오후 9:57,24,Entertainment,0.61,woghks.study
427,SK 하이닉스 Gold P31 막차 특집!,퀘이사존 QUASARZONE,1:10:34,2022-12-27,오후 9:56,28,Science & Technology,0.0,woghks.study
428,[오리건 트레일] 마차로 미국 대륙을 횡단하는 꿀잼 생존게임🐮 (The Oregon Trail),옥냥이 RoofTopCAT,5:25:26,2022-12-27,오후 1:40,20,Gaming,0.52,woghks.study
429,AMD Ryzen 7 5700X + RTX 3060Ti - Test in 16 Games,ALAN GAME HUB,38:46,2022-12-27,오후 1:40,22,People & Blogs,0.81,woghks.study
430,RTX 3080 vs RTX 3080 Ti vs RTX 4080 Test in 7 Games // 4K // Benchmark,Hardware for Gamers,6:59,2022-12-27,오후 1:38,20,Gaming,1.0,woghks.study
431,GTX 1060 vs RTX 3060 - How Big is the Difference?,Testing Games,9:49,2022-12-27,오후 1:37,20,Gaming,1.0,woghks.study
432,DDR5 6400 VS DDR5 7200 을 쓰면 RTX 4090 프레임은? / PALIT RTX 4090 GAMEROCK OC REVIEW,Luv IT ATO  러빗아토,6:37,2022-12-27,오후 1:34,28,Science & Technology,1.0,woghks.study
433,[상인의 전설] 10000원으로 시작해서 재벌집 상인 아들이 되어보자! 과몰입 레전드 경영게임😎 (※시간순삭) (Legend of Merchant),옥냥이 RoofTopCAT,3:04:02,2022-12-27,오후 1:23,20,Gaming,0.6,woghks.study
434,극한의 추위에서 살아남기,랄로,33:58,2022-12-27,오후 12:54,20,Gaming,1.0,woghks.study
435,건설사 이어 부품차도 부도…지역 경제 파장 잇따라 / KBS  2022.12.26.,KBS News,2:39,2022-12-27,오후 12:48,25,News & Politics,1.0,woghks.study
436,카드사들이 똘똘뭉쳐 애플페이를 방어한다? 뜬금포 '오픈페이' 출시 소식,ITSub잇섭,8:35,2022-12-27,오후 12:44,28,Science & Technology,0.28,woghks.study
437,‘웹3-블록체인-토큰-메타버스-VR·AR’ 완벽한 위계정리 (김지현 SK 부사장),티타임즈TV,19:00,2022-12-27,오후 12:34,28,Science & Technology,0.1,woghks.study
438,통신비 다이어트 가능? SKT 다이렉트 플랜 비교해봤습니다,뻘짓연구소,6:02,2022-12-27,오후 12:25,28,Science & Technology,1.0,woghks.study
439,책을 읽어야 하는 이유에 대한 가장 과학적인 설명(f. 진화학자 장대익 교수),티타임즈TV,30:50,2022-12-27,오전 11:52,27,Education,1.0,woghks.study
440,이제 ‘공감’이 기업을 키우는 키워드이다(f.진화학자 장대익 교수),티타임즈TV,19:55,2022-12-27,오전 11:32,27,Education,1.0,woghks.study
441,메타버스 콘텐츠가 갖춰야 할 두 가지 키워드,티타임즈TV,26:33,2022-12-27,오전 11:05,28,Science & Technology,1.0,woghks.study
